StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q33,Q34,Q35,baseline_timer_First Click,baseline_timer_Last Click,baseline_timer_Page Submit,baseline_timer_Click Count,Q30,baseline_learning,main1_timer_First Click,main1_timer_Last Click,main1_timer_Page Submit,main1_timer_Click Count,main2_timer_First Click,main2_timer_Last Click,main2_timer_Page Submit,main2_timer_Click Count,main2_satisficing,main_pre_timer_First Click,main_pre_timer_Last Click,main_pre_timer_Page Submit,main_pre_timer_Click Count,main_pre_prompt_q,prompt_arch_timer_First Click,prompt_arch_timer_Last Click,prompt_arch_timer_Page Submit,prompt_arch_timer_Click Count,prompt_curb_appeal_t_First Click,prompt_curb_appeal_t_Last Click,prompt_curb_appeal_t_Page Submit,prompt_curb_appeal_t_Click Count,prompt_control_timer_First Click,prompt_control_timer_Last Click,prompt_control_timer_Page Submit,prompt_control_timer_Click Count,post_timer_First Click,post_timer_Last Click,post_timer_Page Submit,post_timer_Click Count,post_q,end_timer_First Click,end_timer_Last Click,end_timer_Page Submit,end_timer_Click Count,end_q,Q_TotalDuration,MTurkCode
2020-05-25 12:28:07,2020-05-25 12:45:27,IP Address,198.228.80.41,100,1039,True,2020-05-25 12:45:27,R_1rAoPwyT8Y5WU24,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Yes,Yes,20.996,29.171,30.873,2,Definitely yes,Yes,0,0,37.428,0,23.604,23.604,48.559,1,,43.189,418.543,421.997,5,It is a good Structured compact house. Here the from of the house provides the plants with colorful flowers that are blossoms. It is very beautiful in design. It is suitable for one family with few households.,30.946,30.946,61.334,1,,,,,,,,,44.964,44.964,263.59,1,This is the old house that in look.  This is look like people did not live her for long. It is a compact individual house. People like this house very much when they see.,23.885,23.885,78.642,1,This survey very much better.,1039,8994973516
2020-05-25 12:48:49,2020-05-25 12:51:59,IP Address,184.56.70.77,100,189,True,2020-05-25 12:51:59,R_1OPJBCPP60SXNRW,,,,,42.0753021240234375,-80.06710052490234375,anonymous,EN,Yes,Yes,Yes,4.548,6.933,8.347,2,Definitely not,No,0,0,3.29,0,4.002,4.002,4.944,1,,3.284,3.284,28.924,1,It's very floral and very artsy. It also features a lot of red. It's a large house with plenty of windows. It seems to be in a nice neighborhood. The house may be a bit dated.,0,0,50.37,0,,,,,,,,,1.719,1.719,70.224,1,"It may be a Georgian style with three bays and multiple windows across them. It's a large house with plenty of room. The color is very drab, but that was standard for when it was built. The house is likely dated in style but intriguing for those not into modern design.",0,0,2.089,0,,189,5664497483
2020-05-25 12:48:40,2020-05-25 12:54:17,IP Address,107.194.185.48,100,337,True,2020-05-25 12:54:17,R_8wUEBC39cF0Kzgl,,,,,32.260406494140625,-90.08969879150390625,anonymous,EN,Yes,Yes,Yes,11.919,18.269,20.197,4,Definitely not,Yes,37.29,37.29,39.963,1,9.336,9.336,11.042,1,,7.587,82.578,87.379,3,This is an expensive home. It's in an upscale neighborhood. It's completely brick. It has a well landscaped yard.,,,,,59.502,59.502,67.547,1,,,,,5.79,7.784,74.465,2,It's very large. It's an expensive home. It's in an upscale neighborhood. It has many windows.,0,0,7.302,0,,337,4714882811
2020-05-25 12:50:48,2020-05-25 12:55:14,IP Address,166.169.71.145,100,266,True,2020-05-25 12:55:14,R_0q7bSwdYCyxpbQB,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Yes,Yes,5.768,8.006,9.113,2,A little bit,Yes,0,0,43.141,0,11.075,11.075,12.442,1,,10.325,10.325,100.09,1,"this house is very good and nice for it.  very beautiful for this house ",,,,,,,,,0,0,20.952,0,5.513,5.513,18.215,1,this house also beautiful.,11.711,11.711,29.223,1,"i have good participate for this study. ",266,6537369596
2020-05-25 12:52:57,2020-05-25 12:58:15,IP Address,100.40.57.143,100,318,True,2020-05-25 12:58:15,R_RaEtcSasLi2hdcZ,,,,,41.82330322265625,-71.44100189208984375,anonymous,EN,Yes,Yes,Yes,10.664,13.552,14.583,2,Not really,Yes,0,0,10.058,0,6.167,6.167,7.143,1,,6.818,68.864,100.352,3,"The house is rather large and made of brick. It has nicely painted, white windows and two chimneys. The house has great landscaping with some red flowers and a tree in the front. The grass in the front of the house is nicely mowed and has an interesting walkway running through it. The brick is two different colors, red and grey, and it provides a nice aesthetic and interest to the overall look of the house.",,,,,0,0,25.022,0,,,,,1.201,135.087,135.653,5,"The house looks well kept and has a nice, regal entryway. The front yard is surrounded by a unique and attractive black iron gate. The house is surrounded by large old trees. The house seems to have new windows with fresh white paint on them creating an attractive contrast. The brick looks well maintained and sports a dual color, both red and brown/grey. The house looks as if it is old but is on a well-maintained and strong foundation.",0.939,0.939,6.056,1,Thank you!,318,4455408076
2020-05-25 12:05:06,2020-05-25 13:01:05,IP Address,76.210.185.217,100,3359,True,2020-05-25 13:01:05,R_2YD3JmARid2fe9E,,,,,30.5088958740234375,-97.67960357666015625,anonymous,EN,Yes,Yes,Yes,12.514,15.303,16.952,2,Not really,No,0,0,9.682,0,9.083,9.083,9.902,1,,7.047,50.47,86.519,2,"This is a very well kept 2 story house. It looks very symmetrical and the outside is brick. The lawn is green and well maintained. The house is lined with red flowers all in bloom. ",0,0,2996.591,0,,,,,,,,,6.422,6.422,209.884,1,"This is a typical brick two-story Georgian house. The windows are all placed in a symmetrical fashion. There are 5 windows above the centered door and then 2 windows on either side of the door. This house also has three dormers. ",10.145,10.145,13.634,1,Thanks.,3359,2159557552
2020-05-25 12:46:23,2020-05-25 13:03:34,IP Address,66.74.35.25,100,1031,True,2020-05-25 13:03:34,R_2rPItheg4DIRSky,,,,,33.6741943359375,-116.17350006103515625,anonymous,EN,Yes,Yes,Yes,848.798,851.221,852.619,3,Definitely not,No,0,0,7.658,0,12.366,12.366,13.494,1,,35.259,35.259,68.444,1,"Lovely and welcoming house.
A dream house for a happy family",0,0,5.566,0,,,,,,,,,31.101,58.174,60.44,2,Spacious and sunny home.,0,0,6.604,0,,1031,4824631717
2020-05-25 12:53:06,2020-05-25 13:04:51,IP Address,72.88.147.210,100,704,True,2020-05-25 13:04:51,R_3O6sxSIrzvvYbbu,,,,,40.766693115234375,-74.031097412109375,anonymous,EN,Yes,Yes,Yes,30.499,33.947,35.044,2,Definitely not,Yes,0,0,12.472,0,7.752,7.752,9.402,1,,18.525,292.766,322.772,2,It is a quaint cottage with two bay windows in the front. It also has two chimneys on opposite ends of the house and multiple windows. The house is surrounded by trees and beautiful flowers. It is a lovely stone cottage that will make you feel like you are truly home.,,,,,,,,,31,88.563,89.978,4,6.924,180.405,187.7,5,It is a stone house with with a rich history. It is bathed in sunlight due to its many windows. The house is on a picturesque street in a nice neighborhood. Imagine its history and its previous owners and you will be filled with a sense of awe.,0,0,4.102,0,,704,1560687967
2020-05-25 13:02:27,2020-05-25 13:10:08,IP Address,174.253.213.42,100,461,True,2020-05-25 13:10:09,R_2R7FoVvdDdy67jD,,,,,47.6092071533203125,-122.3314056396484375,anonymous,EN,Yes,Yes,Yes,7.874,17.702,19.047,4,Definitely not,No,3.681,3.681,6.055,1,8.115,8.115,9.454,1,,6.404,144.776,146.214,3,"A magestic two story brick structure with attic. Gorgeous landscaping, and upkeep, minus the roof which is slightly mossy. Two beautiful sun rooms are included in this home and two fireplaces. As you enter through the beautiful entryway you sure to be greeted by a wide and gorgeous layout. ",,,,,70.248,86.599,94.683,2,,,,,5.244,139.122,140.246,3,"A gorgeous two story brick home with a gated yard. Landscaping is fairly bare and ready for the new owner to begin their own transformation of the yard. The home has two fireplaces and ample windows for plenty of ambient light. Just the perfect place to celebrate a Christmas with the family.  ",2.587,2.587,6.635,1,,461,7589772692
2020-05-25 13:00:41,2020-05-25 13:18:27,IP Address,174.48.149.245,100,1065,True,2020-05-25 13:18:28,R_1InJY96HiMAxcjo,,,,,26.0167999267578125,-80.1537017822265625,anonymous,EN,Yes,Yes,Yes,0.238,9.965,10.958,5,Definitely not,No,1.129,4.85,6.382,7,0.527,32.259,34.513,3,,0.814,407.925,410.305,36,"It's a two story house with multiple rooms and 8 windows at the front of the house. At the front of the house is a beautiful garden with a diversity of plants and a paved pathway that leads to the front door in the house, which has a nice red and grey brick enclosure. The house has a brick exterior that is predominately grey and red, but the roof has shingles that are a different hue of red found on the exterior of the house. FInally, the house has two chimneys and an ample sized backyard with trees.",0.861,25.254,119.757,7,,,,,,,,,1.197,465.743,466.141,44,"This appears to be a typical Georgian style house. It is a two-story, grey and red brick building. At the front facade, it has two rows of bays of five, with a total number of ten, including nine windows and one door. The door has a white decorative crowned front and a black body. On the roof are three windows, and the roofing material appears to be the same color as the exterior of the house.Also, the roof has two chimneys. Finally, The house is fenced in by black metal slats and resting towards the fence is a nice little flower garden.",0.364,0.364,2.688,1,,1065,5832878123
2020-05-25 13:21:20,2020-05-25 13:29:11,IP Address,73.121.224.122,100,471,True,2020-05-25 13:29:12,R_2qxxLPslYYD1icv,,,,,36.2454986572265625,-82.82379913330078125,anonymous,EN,Yes,Yes,Yes,2.115,5.775,7.165,2,A little bit,Yes,0,0,4.227,0,8.298,62.36,64.618,7,,6.621,6.621,279.73,1,this home is very beautiful and garden its very nice look like very diffrent,,,,,,,,,0,0,6.762,0,37.531,37.531,40.01,1,its a very beautiful look like very oldest home,16.843,16.843,29.771,1,yes this survey is too good,471,5307577089
2020-05-25 13:31:41,2020-05-25 13:37:08,IP Address,68.117.189.52,100,326,True,2020-05-25 13:37:08,R_2OO0DMhkLGxRbkS,,,,,32.3849029541015625,-86.2404022216796875,anonymous,EN,Yes,Yes,Yes,12.039,16.504,17.349,2,Definitely not,Yes,3.52,3.52,7.354,1,18.533,18.533,19.631,1,,4.975,4.975,57.255,1,"There is a lovely flower garden in front of the house. The house has three stories, including the attic. The house is very symmetrical. There are two beautiful bay windows.",,,,,,,,,30.679,42.437,99.302,2,4.424,4.424,100.573,1,This house has a lot of windows in the front. The windows are symmetrical. There is an iron fence in front of the house. There is an arched window over the front door.,1.022,1.022,6.908,1,"No, thank you.",326,5534785091
2020-05-25 13:37:19,2020-05-25 13:45:00,IP Address,73.110.45.163,100,461,True,2020-05-25 13:45:00,R_2q3Ks6D3k2EBHWc,,,,,41.9208984375,-87.7042999267578125,anonymous,EN,Yes,Yes,Yes,2.881,9.42,9.726,5,Definitely not,No,0,0,2.654,0,36.038,85.537,86.735,3,,0.861,158.686,159.958,7,This is a very well designed house from an architectural standpoint. From the red bricks attached to the walls and roofs to the exact measurements it stands out visually. The garden is lined with beautiful red flowers and perfectly maintained green grass. Surrounding the house are colorful green trees.,2.506,62.547,64.235,4,,,,,,,,,6.574,105.241,106.411,3,Judging by the absence of leaves on the trees it is likely in the fall or winter season. Light blue sky is above the house. Windows on the front of the building appear symmetrical to each other. In front of the house is a small garden which includes a couple small trees.,0,0,2.209,0,,461,1354621755
2020-05-25 11:41:40,2020-05-25 13:45:01,IP Address,73.97.194.106,100,7400,True,2020-05-25 13:45:01,R_2VebS7xB72EE7XW,,,,,47.690093994140625,-122.37469482421875,anonymous,EN,Yes,Yes,Yes,83.341,88,89.108,2,Definitely yes,Yes,0,0,0.226,0,182.521,182.521,187.579,1,,9.8,403.659,408.317,5,"Beautiful garden,excellent interior house,looking very good,and love nature.",,,,,,,,,0,0,6479.555,0,5.072,50.792,109.53,5,This house is looking good.Ibuy this house.Because calm area.love nature.,12.125,12.125,32.882,1,Nothing,7400,6367498296
2020-05-25 13:19:27,2020-05-25 13:47:56,IP Address,75.139.88.27,100,1708,True,2020-05-25 13:47:56,R_ZpLOh57Ien24WwF,,,,,34.5251007080078125,-82.63069915771484375,anonymous,EN,Yes,Yes,Yes,0.946,209.765,209.915,5,Definitely yes,Yes,0.7,1217.568,1217.926,2,26.477,27.119,27.865,3,,1.633,1.633,103.803,1,"the house has a rustic feel to it, some parts of the roof are washed out but I think that could be easily fixed. It has a dark red roof, looks like grey brick, white windows. Well manicured lawn and shrubbery. It looks like it has two stories plus an attic. I think the house is probably a bit older but overall very well maintained. The windows on the bottom floor are very well designed and pretty. looks like a nice country home. ",,,,,3.96,16.577,32.197,2,,,,,1.584,92.533,92.898,5,"this house looks kind of old, not super well maintained. the trees in front of it are dead, the bushes are assymetrical don't look nice, the whole house needs a redo I think. a lot of the flowers and things look dead in front, and there's a red ring going through the brick around the middle of the house that doesn't look attractive. it looks like a house of depression. ",0.217,0.217,1.812,1,,1708,7090507657
2020-05-25 13:41:18,2020-05-25 13:58:38,IP Address,75.139.88.27,100,1039,True,2020-05-25 13:58:38,R_25vFuWx2nxPcjuP,,,,,34.5251007080078125,-82.63069915771484375,anonymous,EN,Yes,Yes,Yes,2.436,3.05,3.696,2,Definitely yes,Yes,0.101,342.607,343.45,2,1.485,1.485,3.027,1,,1.501,1.501,380.631,1,"the red around the house is absolutely beautiful. the flowers out front really bring out the colors. this is rustic country home that looks super well maintained, I can imagine living here for sure. I like all the stuff out front, the lawn is cut really nicely. the doors and windows look very clean, not in disrepair at all. I would be surprised if anything inside the house is broken or in poor condition. ",,,,,0,0,124.407,0,,,,,0,0,60.927,0,"this house looks okay. it kind of looks abandoned. i'm not seeing a lot of curb appeal here, like maybe no one is taking care of it. it's a real fixer upper but overall i think i'd like to live in the house it would just take some work and maybe things inside need to be repaired. but it wouldn't be my first choice for a house that's for sure. ",0.524,0.524,1.684,1,,1039,6599558712
2020-05-25 14:00:04,2020-05-25 14:01:55,IP Address,75.177.104.109,100,110,True,2020-05-25 14:01:55,R_30kiZEyhf8gAdJy,,,,,36.5001983642578125,-80.616302490234375,anonymous,EN,Yes,Yes,Yes,3.33,4.422,5.131,2,Definitely not,Yes,0,0,2.145,0,3.401,3.401,4.303,1,,16.886,17.439,41.437,2,It is a two story brick house.  It has gables in the front.  The house features at least two chimneys and fireplaces.  It has a manicured lawn with rose bushes and flowers.,0,0,19.472,0,,,,,,,,,3.126,3.501,23.491,2,This is a Georgian house made of brick.  It is two stories and has windows across the front.  There are dormers in the roof.  The house is close to other homes.,0,0,2.556,0,,110,5752521408
2020-05-25 13:53:19,2020-05-25 14:06:10,IP Address,96.9.209.61,100,770,True,2020-05-25 14:06:10,R_1OJ2s0AWUgZBowF,,,,,39.612396240234375,-104.880401611328125,anonymous,EN,Yes,Yes,Yes,30.215,40.701,42.764,3,A little bit,Yes,1.394,1.394,24.187,1,40.116,40.116,42.274,1,,4.608,321.787,324.804,11,"
It was nice and elegant
It is like a safe heaven
The house is filled with positive vibes
It protects from the outside world",,,,,,,,,9.213,47.103,49.859,2,41.757,209.794,211.04,11,"It looks like a haunted house.
It resembles an ancient house
The house is filled with negative vibes
It is dry and clumsy.",29.872,29.872,36.256,1,nothing,770,3887729467
2020-05-25 14:06:01,2020-05-25 14:13:47,IP Address,181.214.185.93,100,465,True,2020-05-25 14:13:47,R_3rZnmCxzbhIctyI,,,,,41.848297119140625,-87.651702880859375,anonymous,EN,Yes,Yes,Yes,7,9.248,11.7,3,Definitely yes,Yes,4.864,4.864,6.065,1,15.698,37.729,38.76,9,,16.837,171.85,173.842,11,this house very big and beautiful and then in front of house there are the small plant are available and love this color differents,,,,,,,,,24.417,30.032,30.788,5,6.446,111.214,112.021,4,"very big house and beautiful house
i love the painting works
there are nine are available in the front of the house",23.878,23.878,28.819,1,None,465,9398831967
2020-05-25 14:07:55,2020-05-25 14:13:50,IP Address,73.43.229.30,100,355,True,2020-05-25 14:13:50,R_2TXdDtfsLiDJB52,,,,,33.9134979248046875,-84.6858978271484375,anonymous,EN,Yes,Yes,Yes,6.126,9.242,12.98,3,Definitely not,No,0.712,0.712,20.001,1,14.486,15.055,31.07,2,,14.79,126.477,133.49,5,It's a very large brick house. The roof is dark red and the body is made of grey bricks. It looks like it was built many years ago. It has a nice little garden in front of it.,,,,,,,,,11.041,32.481,53.837,2,1.346,78.456,81.207,3,It is a very large brick house. It has a brownish roof with brown brick walls. It looks like it was built a long time ago. It has a modest garden in the front.,0,0,3.031,0,,355,2430521408
2020-05-25 14:01:53,2020-05-25 14:15:08,IP Address,65.249.162.59,100,795,True,2020-05-25 14:15:09,R_2Vr801Z9VRkz7sU,,,,,40.876800537109375,-74.086700439453125,anonymous,EN,Yes,Yes,Yes,8.63,18.033,20.407,3,A little bit,Yes,39.015,39.015,40.763,1,22.179,87.479,88.842,20,,4.966,10.539,69.872,3,"very well house,the look wise very beautiful,most atractive house",40.937,42.531,44.125,2,,,,,,,,,0.526,327.933,329.119,3,"it is the old house for look wise,not a beautifull,it is the one kind of ordinery house,the large family has been well soficated to this house,its fully very well architechture",38.497,65.274,107.243,2,"its very interesting,i really analyse and delivered the full details of the house",795,1712496615
2020-05-25 14:07:52,2020-05-25 14:16:13,IP Address,47.39.40.238,100,501,True,2020-05-25 14:16:13,R_1LzIkPzcdUOoXPA,,,,,43.229400634765625,-123.23919677734375,anonymous,EN,Yes,Yes,Yes,2.747,4.886,7.614,2,Definitely yes,Yes,9.083,9.083,18.223,1,2.239,2.239,3.199,1,,5.529,242.415,243.957,11,"The above picture shows The House having great rooms for heating and cooling are enormous. There is in a massive dark wood kitchen, with the huge granite island so big you couldn't reach to the middle of it to clean it.",,,,,9.02,25.001,26.385,2,,,,,3.707,128.52,129.896,8,"The above picture shows The House having great rooms for heating and cooling are enormous. they uses the large number of windows with huge openings. and also having big trees in the outside of the house. There is in a massive dark wood kitchen, with the huge granite island so big you couldn't reach to the middle of it to clean it.",3.051,3.051,9.927,1,Nothing,501,3629894340
2020-05-25 13:58:37,2020-05-25 14:16:53,IP Address,198.134.109.142,100,1095,True,2020-05-25 14:16:53,R_1OChihl6caVmzKR,,,,,39.768402099609375,-86.15799713134765625,anonymous,EN,Yes,Yes,Yes,50.833,90.223,91.699,8,Definitely yes,Yes,5.824,19.56,21.608,4,126.374,127.722,129.095,2,,16.48,161.811,162.814,5,"This is a very nice looking house and colorful house, the flowers are well decorated, there are chimney on top of the house and the house is all built with bricks and well laid out",,,,,331.566,400.397,409.594,4,,,,,2.352,196.226,197.212,8,"This house is well structured but looks kind of old and old fashioned, the trees have dried up but the surroundings, are very neat",0,0,4.648,0,,1095,1568301492
